weight,year,age,sex,education,race,asset_total,asset_housing,debt_total,debt_housing,income
25.744650089,2016,65,female,college degree,white,373744600,3410000,0,0,2359442.85
4133.4488618,2016,26,male,some college,black,13705,0,38350,0,70884.55
4586.0196923,2016,46,female,some college,white,67800,0,27300,0,52657.09
7036.2989278,2016,83,male,some college,Hispanic,420800,400000,295000,270000,40505.46
3022.0621203,2016,27,male,no college,white,9051,0,7400,0,33417
3188.1814031,2016,57,male,college degree,white,2249900,400000,6700,0,202527.28
3850.5659976,2016,33,female,no college,white,24030,0,11280,0,51644.46
5565.227868,2016,70,female,no college,black,79300,79000,2000,0,7696.04
34.270998142,2016,56,male,college degree,white,35353900,500000,0,0,5245456.63
5723.1131685,2016,57,male,college degree,white,188850,173000,339700,158000,53669.73
7598.0923018,2016,20,female,some college,white,400,0,5000,0,6075.82
5222.6334536,2016,59,female,college degree,white,219000,110000,0,0,37467.55
3137.4746597,2016,88,female,college degree,white,1400800,0,0,0,67846.64
4055.2780709,2016,36,male,college degree,other,114720,0,74800,0,86074.1
4688.3964021,2016,37,male,college degree,white,240000,171000,186200,95000,108352.1
4782.0151606,2016,32,female,some college,black,6200,0,100,0,16202.18
5292.8295473,2016,42,male,no college,black,20920,0,32200,0,65821.37
3022.8107053,2016,52,male,college degree,white,2062300,450000,208000,208000,287588.74
4255.014534,2016,59,male,some college,white,40410,0,90,0,39492.82
5.6839028647,2016,72,male,college degree,white,132462000,0,0,0,529608.85
4618.1696348,2016,62,male,no college,black,3330,0,3000,0,11139
1298.3153824,2016,68,male,college degree,white,1992300,695000,0,0,543785.76
1002.47774,2016,51,male,no college,white,44260890,5860000,3131000,2980000,3868271.11
3635.6031492,2016,26,male,no college,white,26210,0,0,0,51644.46
3686.5084769,2016,35,male,college degree,other,326500,0,2500,0,48606.55
3475.6130418,2016,53,female,some college,white,43600,0,0,0,51644.46
29.93638016,2016,71,male,college degree,white,100532200,8000000,0,0,2075904.65
802.46555911,2016,63,male,college degree,white,11436000,1200000,685000,685000,2835381.96
2422.0192753,2016,76,male,some college,white,2976000,800000,0,0,108352.1
3886.3483014,2016,72,female,no college,white,979930,200000,0,0,30379.09
6854.8205519,2016,71,female,college degree,white,99400,90000,0,0,28353.82
487.28148098,2016,59,male,college degree,white,2736910,280000,385300,187000,99238.37
1702.0816133,2016,64,male,college degree,white,21620000,1000000,600000,350000,1300225.16
296.12395852,2016,54,male,college degree,white,800300,400000,77800,50000,39492.82
291.94666233,2016,80,male,college degree,white,33160700,3000000,0,0,1286048.25
4238.1070732,2016,36,female,no college,black,900,0,0,0,13164.27
4016.5164494,2016,30,female,some college,white,80000,0,60000,0,12151.64
38.951066276,2016,57,male,college degree,white,146322800,4070000,5204100,479000,3685996.55
4686.0607692,2016,63,male,college degree,black,25850,0,24600,0,65821.37
4487.6079835,2016,81,male,no college,white,804800,125000,0,0,42935.78
3248.8387167,2016,47,female,college degree,white,535620,360000,243000,229000,87086.73
4740.0151821,2016,68,male,college degree,white,786000,555000,0,0,91137.28
4428.5135572,2016,57,male,no college,white,4031,0,220,0,15189.55
6574.0182278,2016,66,female,some college,white,154000,140000,74150,74000,22278
1178.3765216,2016,55,male,some college,white,514900,325000,53400,50000,192400.92
4511.4024549,2016,60,male,no college,black,86570,75000,0,0,8202.35
5.6839028647,2016,70,male,college degree,white,752166000,3450000,0,0,54550723.72
3579.9964961,2016,71,male,no college,white,746200,71000,0,0,46277.48
3186.6353456,2016,61,male,college degree,other,676000,350000,195000,195000,57720.28
1732.8863242,2016,68,male,college degree,white,6800400,40000,12000,0,786818.5
1754.2350245,2016,68,male,college degree,white,5123610,400000,163000,160000,0
4246.8960809,2016,58,male,college degree,white,256550,140000,133100,112000,82023.55
4562.9343882,2016,52,female,no college,Hispanic,500,0,2000,0,10126.36
1960.3952064,2016,66,female,college degree,white,3219100,400000,340000,170000,10126.36
1705.161738,2016,74,male,some college,white,3271300,526000,0,0,229868.47
711.9973076,2016,49,female,college degree,Hispanic,740000,725000,510000,510000,151895.46
3767.2702667,2016,62,male,college degree,white,294240,0,0,0,131642.73
377.11139266,2016,39,male,college degree,white,124165000,1730000,349000,349000,7270729.47
5690.0683252,2016,67,female,college degree,white,103800,75000,69150,59000,19240.09
5746.5428251,2016,43,male,no college,Hispanic,144000,74000,15900,0,101263.64
707.87804003,2016,85,male,no college,black,997800,700000,1000,0,60758.18
5145.5315299,2016,51,female,some college,white,375020,195000,107260,107000,59745.55
5038.6337486,2016,29,female,some college,black,4450,0,0,0,27341.18
6113.348406,2016,34,male,college degree,white,216000,120000,135010,97000,89112
141.79337779,2016,62,male,college degree,white,60800900,5000000,468000,400000,1225290.06
6475.0347914,2016,69,male,no college,white,212400,175000,163000,130000,44556
4380.8093942,2016,42,female,no college,white,168400,140000,66500,66000,10126.36
230.56524541,2016,51,male,college degree,white,22334800,420000,3100,0,1011623.78
5424.9482772,2016,63,male,no college,white,379600,160000,0,0,78985.64
6391.0868171,2016,77,male,no college,black,94100,60000,34000,0,22278
7963.0216153,2016,24,male,no college,white,87351,60000,60400,38000,45568.64
6722.4285025,2016,82,female,no college,white,78900,0,6400,0,38480.18
6195.0034041,2016,45,male,no college,white,45540,10000,5900,0,70884.55
3934.2542057,2016,29,female,no college,other,7210,0,1000,0,18227.46
4029.3582078,2016,38,female,some college,black,99350,0,17180,0,52657.09
4292.9978983,2016,29,male,some college,Hispanic,36700,0,65400,0,52657.09
3343.2517694,2016,42,male,no college,black,4990,0,0,0,10126.36
5274.3440756,2016,56,female,some college,white,359050,270000,198700,190000,43543.37
5453.5754873,2016,40,male,some college,white,52450,48000,48310,48000,9620.05
5850.629249,2016,54,male,no college,white,328900,185000,117000,100000,52657.09
5462.503468,2016,74,male,college degree,white,1217300,475000,275000,255000,133668.01
4438.4401689,2016,27,male,college degree,white,44900,0,15000,0,76960.37
3707.062,2016,26,female,no college,black,14730,0,1400,0,18227.46
3436.2902187,2016,63,male,no college,white,1668200,0,0,0,209615.74
3294.1358876,2016,40,male,college degree,white,33700,0,6500,0,102276.28
7927.1468944,2016,29,male,some college,white,199000,125000,110700,93000,62783.46
28.2958688,2016,63,male,college degree,white,38086500,2910000,7195000,785000,3726502.01
36.252216187,2016,47,male,college degree,white,181189000,2260000,0,0,4648001.15
5457.0341045,2016,23,male,some college,white,100,0,8800,0,11139
2701.6275931,2016,35,male,college degree,other,1233000,0,340000,0,507330.84
1702.0816133,2016,35,male,college degree,white,20225000,1200000,1645000,645000,992383.69
30.815250688,2016,87,male,college degree,white,56664000,1000000,0,0,1184784.61
4176.4374496,2016,52,male,some college,black,19020,0,17000,0,35442.27
12617.511582,2016,40,male,college degree,white,1989000,1500000,590000,590000,194426.19
5021.5846333,2016,64,male,college degree,Hispanic,87300,80000,0,0,50631.82
544.03583626,2016,54,male,college degree,white,4680000,700000,0,0,2268305.57
4514.1133002,2016,28,male,some college,white,1765,0,13000,0,61770.82
6176.6675235,2016,26,male,college degree,white,339300,225000,234000,0,103288.91
5787.3397756,2016,30,male,no college,white,213280,195000,174500,170000,48606.55
3569.2592458,2016,50,male,no college,black,41060,0,18700,0,34429.64
3270.5334442,2016,66,male,some college,white,800300,175000,101700,100000,79998.28
5507.0401405,2016,37,male,no college,Hispanic,27350,0,30200,0,40505.46
5735.4086431,2016,70,female,no college,white,35180,35000,2190,0,16202.18
6482.1385982,2016,29,male,college degree,white,166400,100000,124300,82000,109871.05
3867.1659793,2016,69,male,college degree,white,1283500,198000,128700,124000,314929.93
2046.6800038,2016,69,male,college degree,white,5574670,345000,490,0,116453.19
1224.7976534,2016,92,male,college degree,white,4196800,350000,0,0,338220.56
3015.6247835,2016,42,male,college degree,white,655800,300000,214000,191000,195438.83
4027.4358081,2016,29,male,some college,white,178500,0,170700,0,51644.46
209.66246517,2016,50,male,no college,Hispanic,335700,130000,0,0,50631.82
5410.6105016,2016,28,female,no college,black,5010,0,0,0,15189.55
499.74431312,2016,66,male,college degree,white,2124200,550000,0,0,238982.19
1081.000733,2016,46,male,some college,white,294500,0,95000,0,47593.91
1614.167863,2016,64,male,college degree,white,3776000,300000,130000,110000,164047.1
5039.6488394,2016,62,female,no college,Hispanic,19000,10000,0,0,13164.27
3907.0968928,2016,51,male,college degree,Hispanic,1406800,460000,300000,300000,91137.28
526.02755998,2016,45,male,college degree,white,2939000,2200000,1400001,1400000,1113900.06
4318.4872126,2016,59,female,college degree,black,208000,0,133300,0,109364.73
661.06794658,2016,61,male,college degree,white,44235000,1600000,1313000,780000,2663233.77
3818.7147576,2016,31,female,some college,Hispanic,3260,0,0,0,12151.64
6359.7106938,2016,24,male,no college,white,5801,0,2430,0,38480.18
1960.3952064,2016,52,male,some college,white,6566600,890000,603501,590000,369612.29
5826.1959893,2016,57,male,no college,white,359120,183000,209900,143000,96200.46
4617.9441608,2016,42,male,college degree,white,914500,680000,493000,475000,364549.11
5910.3007074,2016,43,female,college degree,black,2700,1000,740,740,35442.27
4396.8474391,2016,44,female,some college,black,205100,165000,164150,149000,108352.1
4524.7382729,2016,57,female,no college,black,0,0,0,0,8202.35
1275.241834,2016,34,male,some college,black,155000,0,0,0,151895.46
5203.9027841,2016,44,male,some college,white,353130,300000,15200,0,141769.1
802.12882233,2016,67,male,college degree,white,7377500,1100000,805000,310000,479989.66
2661.5030609,2016,65,male,college degree,white,5993500,300000,82000,32000,401004.02
6401.7221706,2016,29,male,no college,Hispanic,122300,70000,94000,69000,81010.91
8206.0846711,2016,80,female,no college,white,143050,140000,7000,0,14176.91
4676.4600599,2016,45,male,no college,Hispanic,15700,0,400,0,69871.91
4109.618908,2016,32,male,college degree,white,140600,0,40960,0,92149.91
4939.2300621,2016,43,male,no college,Hispanic,68450,60000,0,0,16202.18
3910.9725941,2016,33,male,no college,white,48000,0,29000,0,56707.64
6485.2091009,2016,26,male,no college,white,87010,70000,59000,59000,56707.64
4117.2419598,2016,39,male,some college,Hispanic,5200,0,730,0,51644.46
5562.2598966,2016,55,male,no college,black,46400,29000,0,0,29366.46
3680.4717669,2016,53,male,no college,white,30,0,0,0,10126.36
4202.8260715,2016,37,male,no college,white,28420,0,750,0,70884.55
5462.503468,2016,60,male,college degree,white,1390000,1250000,985000,925000,292651.92
7598.0923018,2016,24,male,college degree,white,31700,0,14000,0,32404.37
4383.3186361,2016,33,female,some college,black,6300,0,9810,0,30379.09
2512.8561907,2016,45,male,some college,white,708570,0,0,0,60758.18
4724.0014658,2016,61,male,no college,white,166200,78000,81100,43000,42530.73
4581.8858306,2016,47,male,no college,Hispanic,21100,0,0,0,49619.18
2782.2067427,2016,61,male,college degree,white,537400,0,19000,0,145819.64
3730.249949,2016,58,male,college degree,other,1041250,600000,355500,353000,114427.91
5462.503468,2016,61,male,college degree,other,1050000,700000,29500,0,76960.37
24.054416264,2016,66,male,college degree,white,252849920,7360000,0,0,16941407.24
5850.5696625,2016,56,female,college degree,black,221710,200000,106500,106000,103288.91
4187.8681338,2016,31,male,no college,black,10,0,0,0,19240.09
5232.9357443,2016,53,female,no college,white,294980,289000,0,0,27341.18
5677.1886873,2016,49,male,college degree,white,383800,180000,175000,134000,136705.92
5991.7358044,2016,44,male,some college,white,65770,60000,0,0,2329.06
21.752429937,2016,72,male,college degree,white,121554500,2480000,0,0,6026199.31
33.329869372,2016,71,male,college degree,white,33929500,1820000,200000,200000,2107296.38
4076.2036616,2016,54,male,some college,other,561900,350000,181300,178000,121516.37
236.77479568,2016,50,male,college degree,other,3504800,1300000,540000,380000,258222.29
3350.1185747,2016,55,male,some college,white,1297300,525000,242000,187000,109364.73
3396.1643939,2016,50,male,no college,white,12250,0,8700,0,31391.73
4.6504256805,2016,53,male,college degree,white,575337000,6910000,0,0,12101005.17
6762.3863367,2016,31,male,some college,black,136400,95000,46400,45000,55695
3189.7467029,2016,32,male,college degree,white,5896000,3450000,2700000,2700000,951878.23
78.082949477,2016,67,male,some college,white,21358000,1620000,0,0,551886.85
4224.2126462,2016,42,male,no college,white,57800,0,0,0,14176.91
5452.7588641,2016,41,male,no college,white,227800,160000,115340,115000,40505.46
382.62917685,2016,36,male,college degree,white,445810,180000,135700,129000,56707.64
4572.6203937,2016,42,male,college degree,white,411370,260000,200100,168000,44556
24.362186714,2016,60,male,college degree,white,93990500,1800000,16000,0,3675870.19
5462.503468,2016,70,male,no college,black,535100,500000,0,0,47593.91
6635.8459343,2016,32,male,no college,white,296000,220000,162000,162000,103288.91
5497.2757143,2016,46,male,college degree,Hispanic,290200,90000,0,0,64808.73
5077.2540332,2016,52,male,no college,other,610500,350000,398000,280000,81010.91
5967.2222614,2016,24,male,some college,black,8120,0,25100,0,30379.09
4111.0576693,2016,36,female,some college,black,9420,0,15000,0,8404.88
6863.9901073,2016,82,female,no college,white,155200,135000,0,0,21265.36
5758.84873,2016,67,male,some college,white,147400,117000,0,0,45568.64
3917.0076316,2016,60,female,no college,Hispanic,601700,500000,152000,150000,68859.28
5462.503468,2016,77,female,college degree,white,669000,250000,90,0,40505.46
999.86485708,2016,57,female,college degree,white,1036100,650000,235000,205000,134680.64
6311.9738446,2016,72,male,some college,white,329100,250000,0,0,164047.1
5195.5021144,2016,58,male,no college,white,474600,300000,86000,70000,98225.73
1055.4840045,2016,48,male,college degree,white,2871000,573000,289000,259000,646062.03
4137.5150985,2016,88,female,no college,white,569500,180000,0,0,122529.01
5144.7312559,2016,51,male,no college,black,18061,0,14300,0,46581.28
4711.2445391,2016,24,female,some college,white,6500,0,9700,0,15189.55
6551.8973213,2016,65,male,no college,white,74300,60000,200,200,16202.18
7877.0398071,2016,74,male,no college,white,293500,254000,22000,0,10126.36
2165.8076837,2016,56,male,college degree,white,4102000,375000,130,0,151895.46
5066.3327726,2016,52,female,some college,black,42260,0,0,0,34429.64
3686.6830503,2016,50,male,no college,white,318200,0,0,0,15189.55
239.09274888,2016,73,male,college degree,white,8881000,4000000,0,0,1331616.89
5660.3783564,2016,36,male,some college,white,98840,86000,4450,0,20252.73
4086.0871993,2016,34,male,some college,Hispanic,15700,0,8000,0,56707.64
8540.6117217,2016,36,female,some college,Hispanic,135320,100000,78430,35000,31391.73
292.46247204,2016,50,male,college degree,white,38374700,1300000,693000,673000,1761987.36
4175.0554246,2016,37,male,college degree,white,53300,0,91300,0,67846.64
4296.1340236,2016,70,male,college degree,white,4063100,550000,27000,0,309866.74
4737.3669478,2016,41,female,college degree,black,165100,150000,108000,0,35442.27
5663.7283318,2016,50,female,college degree,white,423005,300000,540200,280000,85061.46
6534.7325158,2016,24,male,college degree,black,101230,0,17150,0,86074.1
807.05946245,2016,55,male,no college,white,16191400,600000,0,0,936688.68
3692.9958351,2016,31,female,college degree,white,16100,0,85650,0,66834
5413.3928907,2016,49,female,no college,white,127390,110000,92900,89000,30379.09
3484.6818148,2016,54,male,some college,white,842600,480000,284000,270000,263285.47
4574.4574357,2016,45,female,no college,white,18411,0,310,0,15189.55
6187.8927575,2016,56,female,no college,white,99130,90000,35000,35000,15189.55
3984.5088955,2016,66,male,college degree,white,903200,350000,2300,0,37467.55
7516.9396333,2016,78,male,college degree,white,476500,180000,3000,0,56707.64
5621.2516054,2016,35,male,no college,white,103200,85000,0,0,12151.64
3776.4264844,2016,59,male,some college,white,132100,0,0,0,87086.73
662.23551765,2016,30,female,college degree,white,12800,0,31000,0,81010.91
5462.503468,2016,80,male,some college,white,785400,600000,120070,120000,54682.37
3449.4030466,2016,46,male,college degree,other,850,0,4400,0,39492.82
225.19836989,2016,55,male,college degree,other,14056100,942000,0,0,2632854.68
6166.9532455,2016,67,male,no college,white,264210,160000,153180,125000,72909.82
4626.4941274,2016,55,male,no college,black,76170,40000,64810,22000,26328.55
6090.5293641,2016,74,male,some college,white,445800,190000,49000,49000,58834.18
5004.7987792,2016,48,male,college degree,Hispanic,18160,0,3900,0,70884.55
28.967861593,2016,56,male,college degree,white,69303000,2600000,0,0,3189804.71
5273.0071657,2016,60,male,no college,white,341210,260000,159080,157000,84048.82
3104.0952945,2016,37,male,no college,white,568000,0,0,0,213666.28
1478.7989491,2016,52,male,college degree,other,1937700,1000000,125000,125000,250121.19
6535.071295,2016,18,male,no college,black,1,0,0,0,16202.18
1377.3254452,2016,59,male,college degree,white,12942800,2500000,0,0,2065778.29
3131.3381232,2016,46,female,some college,white,61920,0,4870,0,42530.73
5062.2002781,2016,55,male,no college,black,219000,70000,41800,36000,87086.73
279.12430435,2016,70,male,college degree,white,20319700,0,0,0,1944261.92
4565.7497322,2016,37,male,some college,white,93495,80000,46610,46000,12151.64
4958.8621917,2016,19,female,no college,black,3600,0,0,0,4050.55
20.406814702,2016,80,male,college degree,white,93448000,6000000,0,0,2723991.96
4961.2835587,2016,25,female,college degree,other,17100,0,184000,0,0
3482.2936992,2016,57,female,some college,white,6720,0,0,0,10126.36
3583.7761081,2016,52,male,college degree,white,1141500,75000,230000,75000,105314.19
3768.4298555,2016,42,male,college degree,black,12190,0,9800,0,39492.82
37.436247335,2016,78,male,college degree,white,81065200,3670000,5671000,0,5339631.82
4085.7605039,2016,27,male,no college,Hispanic,10050,0,0,0,20252.73
4702.093933,2016,59,male,no college,white,4740,0,9900,0,21265.36
3353.965627,2016,25,male,college degree,Hispanic,6400,0,3000,0,33417
3.4846250618,2016,73,male,college degree,white,462653000,7730000,148670000,0,3544227.46
5329.9347235,2016,25,female,college degree,white,52600,0,0,0,18227.46
3983.7591716,2016,50,female,college degree,white,289200,0,36000,0,54682.37
7056.9181883,2016,31,male,college degree,white,336850,117000,72000,63000,129617.46
3108.9226342,2016,68,female,college degree,white,1358700,500000,180000,180000,56707.64
19.29980818,2016,61,male,college degree,white,16972100,3400000,0,0,3832828.83
5848.289959,2016,64,male,no college,other,62800,50000,5800,0,22278
5504.4574522,2016,27,male,some college,white,82500,65000,0,0,36454.91
4711.5606747,2016,44,male,some college,black,30950,0,39960,0,82023.55
2391.8357883,2016,54,male,no college,white,871300,0,0,0,120503.73
3030.8365093,2016,32,male,no college,black,14000,0,13000,0,67846.64
6249.8961446,2016,66,male,college degree,Hispanic,369800,125000,1690,0,90124.64
4590.1289229,2016,27,female,no college,black,550,0,500,0,5063.18
4529.6522099,2016,83,female,no college,white,5092000,325000,0,0,104301.55
7576.7981339,2016,68,male,some college,white,330000,150000,33000,33000,54682.37
3940.2015861,2016,58,female,no college,white,46020,0,13100,0,29872.77
4733.6292357,2016,31,male,college degree,other,83000,0,7800,0,111390.01
4676.9423224,2016,81,male,college degree,white,11266000,1800000,570000,0,459736.93
1758.2676557,2016,66,male,some college,white,3524000,235000,328000,190000,184299.83
6408.8579446,2016,68,male,college degree,white,412740,35000,11000,0,40505.46
8042.912461,2016,23,male,some college,white,138770,16000,44500,11500,82023.55
4609.7197677,2016,62,male,no college,black,96790,78000,74500,73000,48606.55
4875.7656475,2016,66,male,some college,white,107500,0,4350,0,143146.28
3256.6846082,2016,34,female,college degree,white,30100,0,2500,0,22278
4518.3420462,2016,23,male,no college,white,3200,0,0,0,24303.27
6026.2322058,2016,73,male,some college,Hispanic,16900,0,700,0,18227.46
4722.7095082,2016,40,male,no college,white,192410,0,6000,0,54682.37
5150.1426295,2016,40,female,no college,black,570,0,15000,0,11139
2719.7412229,2016,58,male,college degree,white,12521000,1800000,200000,200000,1954388.28
3948.7759577,2016,57,male,some college,white,810200,300000,23000,23000,54682.37
1561.3743814,2016,44,male,college degree,black,452650,283000,291540,279000,164047.1
4091.2004546,2016,45,male,no college,Hispanic,545900,460000,455900,418000,110377.37
4949.0250176,2016,28,male,college degree,white,3230,0,0,0,35442.27
5215.7024946,2016,44,male,some college,white,294510,235000,179100,156000,95187.82
5418.3272697,2016,48,male,some college,white,285750,275000,910,0,24303.27
6640.5053896,2016,55,male,no college,white,90920,80000,44000,44000,22278
1698.8516527,2016,56,male,college degree,white,4113000,380000,154540,154000,214678.92
4639.7620205,2016,55,male,no college,white,103600,78000,8410,0,23290.64
3371.5704506,2016,58,female,college degree,white,636750,350000,190000,190000,87086.73
4075.538741,2016,48,female,some college,white,80070,65000,26000,26000,21265.36
5581.7103406,2016,62,male,no college,white,248000,139000,0,0,66834
5734.8506498,2016,40,female,college degree,white,263700,220000,175800,146000,50631.82
7742.0412386,2016,34,male,some college,white,159200,85000,19600,0,42530.73
5746.1322058,2016,57,male,no college,white,268300,185000,96000,96000,61770.82
4410.1062079,2016,38,female,some college,other,7181,0,10000,0,36454.91
3159.4307495,2016,68,male,some college,black,754700,325000,11500,9000,56707.64
3507.5117159,2016,75,female,college degree,white,653300,0,0,0,708845.49
4055.4322939,2016,57,female,some college,black,2520,0,0,0,19240.09
3507.2549353,2016,52,male,no college,white,1002900,430000,376000,310000,222780.01
488.78449222,2016,55,male,no college,white,2835000,542000,358400,330000,232906.38
465.13869484,2016,54,male,no college,other,1126500,0,38000,0,454673.75
4749.4769732,2016,26,female,no college,black,20,0,0,0,18227.46
374.38343471,2016,73,male,college degree,white,26378000,3910000,2303000,779000,0
2040.4696231,2016,76,male,college degree,white,3052600,927000,371800,322000,143794.37
5413.3928907,2016,51,male,college degree,white,352900,220000,192000,172000,59745.55
3491.2482151,2016,52,male,college degree,white,736200,0,7000,0,185312.46
3784.0712355,2016,36,male,college degree,white,85200,0,0,0,182274.55
25.96698736,2016,65,male,no college,white,32689000,650000,0,0,4253072.95
6075.2814968,2016,47,male,no college,black,68300,39000,42060,0,56707.64
5555.2198414,2016,53,male,no college,Hispanic,135000,100000,79000,50000,45568.64
4108.0566246,2016,36,female,some college,black,930,0,0,0,26328.55
5787.5357501,2016,22,male,some college,other,11400,0,4700,0,15189.55
6216.3790667,2016,25,male,no college,black,35000,0,33000,0,35442.27
6530.4398287,2016,54,male,no college,white,184200,180000,97000,88000,48606.55
5006.9497987,2016,55,male,some college,white,384670,300000,124470,101000,61770.82
4896.4484522,2016,59,female,some college,white,482700,200000,139000,104000,71897.19
2629.3915616,2016,67,male,college degree,white,2915000,550000,339500,140000,279487.65
6387.8474581,2016,46,male,college degree,white,270400,215000,166800,157000,75947.73
4611.4408731,2016,64,male,no college,white,271200,100000,47800,21000,62783.46
3776.3175675,2016,51,male,no college,other,1018200,625000,2400,0,197464.1
5733.4530069,2016,47,male,college degree,white,301270,236000,233900,117000,113415.28
3822.6300242,2016,83,female,some college,white,558400,88000,300,0,27341.18
5501.2186797,2016,45,male,no college,black,116550,105000,102200,102000,56707.64
1713.8022725,2016,60,male,college degree,white,11710000,2000000,0,0,1012636.42
23.702590485,2016,55,male,college degree,black,104962000,5630000,0,0,5792280.3
4892.8173576,2016,45,male,some college,Hispanic,15200,0,0,0,47593.91
4558.127531,2016,37,female,no college,Hispanic,6200,0,0,0,20252.73
4609.9540905,2016,31,female,no college,black,920,0,6100,0,18227.46
4113.3260225,2016,62,female,some college,black,3500,0,800,0,70884.55
50.527467494,2016,68,male,college degree,black,26061000,1510000,5890000,0,0
4713.7768807,2016,36,female,some college,white,121520,115000,41000,6000,25315.91
4306.8703407,2016,40,male,college degree,white,72600,0,48000,0,24303.27
3634.3930596,2016,48,male,college degree,white,3979700,325000,323200,245000,222780.01
682.79787524,2016,69,male,no college,white,1016500,160000,289000,0,166072.37
2746.1637716,2016,65,male,no college,white,568370,60000,66680,55000,58732.91
374.38343471,2016,61,male,college degree,white,44983300,3000000,0,0,1680976.45
5159.8243423,2016,76,male,college degree,white,697200,330000,0,0,68859.28
3966.9074546,2016,64,female,college degree,white,894000,550000,389000,370000,84048.82
3442.7194309,2016,27,female,college degree,white,18600,0,62000,0,35442.27
4021.6618969,2016,28,male,college degree,white,26850,0,467520,0,46581.28
2215.9992303,2016,57,male,college degree,white,3182800,150000,0,0,290626.65
4756.3042157,2016,25,male,college degree,white,5410,0,0,0,44556
30.305224591,2016,72,male,college degree,white,22676000,5860000,2870000,1889000,7549204.48
4111.3692985,2016,32,male,college degree,other,94000,0,39000,0,96200.46
6970.7299684,2016,72,male,no college,Hispanic,700,0,30,0,21265.36
2914.7983034,2016,62,female,college degree,white,509500,0,8000,0,76960.37
6645.9597755,2016,86,male,no college,white,246510,0,0,0,404041.93
5896.6723331,2016,22,male,some college,Hispanic,15200,0,10400,0,20252.73
4743.9915721,2016,31,male,some college,white,28540,0,3000,0,29366.46
4430.0752428,2016,29,male,college degree,white,47480,0,83400,0,77973
3203.1661412,2016,33,male,no college,white,3160,0,20000,0,18227.46
5504.4764592,2016,40,male,some college,white,19180,0,7900,0,39492.82
4131.5227882,2016,59,male,some college,black,805300,600000,132000,132000,74935.09
836.68662982,2016,62,male,no college,white,9046600,700000,225000,225000,2936645.61
5379.6727206,2016,55,male,college degree,white,355700,240000,192800,180000,89112
6567.8172858,2016,22,male,no college,white,114800,82000,76000,76000,75947.73
3825.4614208,2016,44,male,no college,Hispanic,14100,0,0,0,34429.64
3440.2283768,2016,48,male,no college,white,543400,425000,126500,125000,119491.1
4238.7225742,2016,52,male,college degree,white,598900,500000,449400,400000,243032.74
6915.0313463,2016,35,male,college degree,white,5430,0,20000,0,7088.45
4262.4760709,2016,56,male,some college,white,4100,0,0,0,24303.27
4760.7519604,2016,36,male,college degree,white,211200,0,92000,0,176198.74
4237.1767784,2016,42,male,college degree,white,232050,175000,57500,53000,90124.64
4751.3113068,2016,24,male,college degree,white,500,0,38000,0,29366.46
3859.2054985,2016,42,male,some college,white,6300,0,17470,0,48606.55
6293.9132157,2016,29,male,no college,black,33000,5000,27000,0,31391.73
336.84503301,2016,66,female,college degree,white,32154000,1500000,0,0,1265795.52
1508.9609476,2016,67,male,some college,white,1502900,575000,30000,30000,242020.1
4677.479367,2016,28,female,college degree,black,11320,0,45400,0,50631.82
4777.8685805,2016,54,male,no college,white,304500,50000,80000,50000,77973
5769.4001538,2016,55,male,no college,other,389400,360000,301400,300000,70884.55
4279.4235602,2016,59,male,no college,black,31070,0,21090,0,22278
4210.3120555,2016,64,male,college degree,white,243200,200000,93000,41000,90124.64
5469.0407139,2016,44,male,no college,Hispanic,267200,135000,50940,0,65821.37
5975.6753908,2016,34,female,some college,white,167150,130000,78900,70000,37467.55
3969.4552527,2016,51,male,no college,white,3060,0,600,0,16202.18
3459.1196475,2016,35,female,no college,black,26071,0,68550,0,61770.82
241.56219491,2016,51,male,college degree,other,1287900,500000,181000,0,30379.09
5623.3146219,2016,70,male,some college,white,37670,0,43000,0,50631.82
3962.4666372,2016,25,male,some college,black,19920,0,12160,0,38480.18
5190.7493929,2016,36,female,some college,white,24240,12000,7750,0,16202.18
4550.5931359,2016,55,female,some college,white,750,0,0,0,9113.73
5363.4553021,2016,35,female,college degree,white,125520,105000,84120,84000,65821.37
4300.3228582,2016,39,female,college degree,white,89310,75000,62450,25000,30379.09
2834.7632674,2016,53,male,college degree,white,2409600,382000,87000,77000,187337.74
12617.511582,2016,41,male,college degree,white,1823600,1100000,396000,396000,190375.65
5601.7249229,2016,23,male,some college,Hispanic,1300,0,3400,0,35442.27
3628.1438666,2016,34,male,some college,white,7910,0,0,0,22278
2912.7692615,2016,36,male,college degree,white,2119000,1200000,1000000,750000,408092.48
5301.263095,2016,27,male,college degree,Hispanic,16500,0,53000,0,70884.55
5462.503468,2016,78,female,some college,white,811000,250000,0,0,46581.28
4527.7164969,2016,41,female,college degree,white,929400,750000,457000,395000,126579.55
5727.7934215,2016,31,male,no college,white,217000,120000,108000,64000,86074.1
8530.1588106,2016,72,male,some college,white,49900,40000,28300,22000,28353.82
4976.2735349,2016,49,male,college degree,white,232200,110000,19000,8000,50631.82
7250.7673579,2016,68,female,some college,white,391000,135000,13000,0,44556
27.569770198,2016,67,male,college degree,white,550039600,1860000,7660000,0,9650425.04
4972.2264977,2016,22,female,some college,Hispanic,560,0,5600,0,11139
36.42236251,2016,66,male,college degree,white,100586600,4790000,0,0,8911200.46
4428.3654035,2016,47,female,no college,black,20310,0,0,0,9113.73
